config_id,run_id,group,level,seed,status,feasible,objective_wan,open_platforms,deployed_uavs,coverage_rate_pct,runtime_s,estimated_makespan_h,total_workload_h,total_route_distance_km,min_energy_margin_Wh,total_inspection_tasks,iterations_done,stop_reason,message,timestamp
0d2f5bf1d3e3,beta|0.8|1001,beta,0.8,1001,completed,True,110.01691337117688,2,2,100.0,44.93984794616699,14.359764006524198,20.11857416963941,108.67741368369404,0.2005227313047726,107,8000,iteration_limit,,2026-08-05T13:26:24.546425
0d2f5bf1d3e3,beta|0.8|1002,beta,0.8,1002,completed,True,110.01691337117688,2,2,100.0,43.18882441520691,14.359764006524198,20.11857416963941,108.67741368369404,0.2005227313047726,107,8000,iteration_limit,,2026-08-05T13:27:09.506376
0d2f5bf1d3e3,beta|0.8|1003,beta,0.8,1003,completed,True,102.01699693035461,2,2,100.0,42.726706981658936,15.724551196682325,20.336408698533116,116.5712184738566,23.258259198411906,107,8000,iteration_limit,,2026-08-05T13:27:52.708567
0d2f5bf1d3e3,beta|0.8|1004,beta,0.8,1004,completed,True,110.01691337117688,2,2,100.0,47.868738412857056,14.359764006524198,20.11857416963941,108.67741368369404,0.2005227313047726,107,8000,iteration_limit,,2026-08-05T13:28:35.447672
0d2f5bf1d3e3,beta|0.8|1005,beta,0.8,1005,completed,True,102.0178750837472,2,2,100.0,45.808493852615356,14.7907507804399,20.473620166124313,127.54813588115232,10.564014173272426,107,8000,iteration_limit,,2026-08-05T13:29:23.329920
0d2f5bf1d3e3,beta|0.8|1006,beta,0.8,1006,completed,True,110.01702160671411,2,2,100.0,46.924424171447754,15.15131924748646,20.108456689254602,110.03035789907273,0.2005227313047726,107,8000,iteration_limit,,2026-08-05T13:30:09.152687
0d2f5bf1d3e3,beta|0.8|1007,beta,0.8,1007,completed,True,110.01691337117688,2,2,100.0,45.770676136016846,14.359764006524198,20.11857416963941,108.67741368369404,0.2005227313047726,107,8000,iteration_limit,,2026-08-05T13:30:56.088632
0d2f5bf1d3e3,beta|0.8|1008,beta,0.8,1008,completed,True,110.01706617142013,2,2,100.0,45.62361216545105,11.183467298497423,20.279444517026874,110.58741672427126,6.528903310406804,107,8000,iteration_limit,,2026-08-05T13:31:41.871289
0d2f5bf1d3e3,beta|0.8|1009,beta,0.8,1009,completed,True,102.0163567423813,2,2,100.0,43.15433406829834,15.374787582318964,20.23637932770462,108.56886880757693,18.609006129242516,107,8000,iteration_limit,,2026-08-05T13:32:27.506620
0d2f5bf1d3e3,beta|0.8|1010,beta,0.8,1010,completed,True,110.01706617142013,2,2,100.0,44.44712519645691,11.183467298497423,20.279444517026874,110.58741672427126,6.528903310406804,107,8000,iteration_limit,,2026-08-05T13:33:10.673103
0d2f5bf1d3e3,beta|0.85|1001,beta,0.85,1001,completed,True,110.01686069609086,2,2,100.0,41.92405557632446,10.743456900653527,20.261032022831408,108.01897510842093,8.806836127121528,107,8000,iteration_limit,,2026-08-05T13:33:55.132169
0d2f5bf1d3e3,beta|0.85|1002,beta,0.85,1002,completed,True,110.01713588213913,2,2,100.0,38.23441791534424,14.387577876804754,20.146388039919962,111.45880071174949,6.438613413334451,107,8000,iteration_limit,,2026-08-05T13:34:37.068798
0d2f5bf1d3e3,beta|0.85|1003,beta,0.85,1003,completed,True,110.01692496866765,2,2,100.0,46.00370383262634,11.180834874434979,20.25178222630194,108.82238231827753,8.806836127121528,107,8000,iteration_limit,,2026-08-05T13:35:15.314883
0d2f5bf1d3e3,beta|0.85|1004,beta,0.85,1004,completed,True,110.01692496866765,2,2,100.0,44.488720178604126,11.180834874434979,20.25178222630194,108.82238231827753,8.806836127121528,107,8000,iteration_limit,,2026-08-05T13:36:01.335403
0d2f5bf1d3e3,beta|0.85|1005,beta,0.85,1005,completed,True,102.0163567423813,2,2,100.0,45.68911814689636,15.374787582318964,20.23637932770462,108.56886880757693,1.8881239340903448,107,8000,iteration_limit,,2026-08-05T13:36:45.839181
0d2f5bf1d3e3,beta|0.85|1006,beta,0.85,1006,completed,True,102.01712728429142,2,2,100.0,45.03983163833618,15.825691577453965,20.356776501158215,118.2006426838646,4.02450585449742,107,8000,iteration_limit,,2026-08-05T13:37:31.543226
0d2f5bf1d3e3,beta|0.85|1007,beta,0.85,1007,completed,True,110.01692496866765,2,2,100.0,39.85764455795288,11.180834874434979,20.25178222630194,108.82238231827753,8.806836127121528,107,8000,iteration_limit,,2026-08-05T13:38:16.600343
0d2f5bf1d3e3,beta|0.85|1008,beta,0.85,1008,completed,True,110.01692496866765,2,2,100.0,42.880083084106445,11.180834874434979,20.25178222630194,108.82238231827753,8.806836127121528,107,8000,iteration_limit,,2026-08-05T13:38:56.470186
0d2f5bf1d3e3,beta|0.85|1009,beta,0.85,1009,completed,True,102.01699693035461,2,2,100.0,44.09856677055359,15.724551196682325,20.336408698533116,116.5712184738566,4.02450585449742,107,8000,iteration_limit,,2026-08-05T13:39:39.361643
0d2f5bf1d3e3,beta|0.85|1010,beta,0.85,1010,completed,True,110.01692496866765,2,2,100.0,37.6944944858551,11.180834874434979,20.25178222630194,108.82238231827753,8.806836127121528,107,8000,iteration_limit,,2026-08-05T13:40:23.474034
0d2f5bf1d3e3,beta|0.9|1001,beta,0.9,1001,completed,True,102.0175169276268,2,2,100.0,34.777045488357544,15.886573348608291,20.417658272312543,123.07118437621068,2.6613567478241293,107,8000,iteration_limit,,2026-08-05T13:41:01.179495
0d2f5bf1d3e3,beta|0.9|1002,beta,0.9,1002,completed,True,110.01734027387015,2,2,100.0,35.76559066772461,11.225673099401707,20.30841199351107,114.01369734949424,19.952190409488708,107,8000,iteration_limit,,2026-08-05T13:41:35.968839
0d2f5bf1d3e3,beta|0.9|1003,beta,0.9,1003,completed,True,110.01734027387015,2,2,100.0,41.27989983558655,11.225673099401707,20.30841199351107,114.01369734949424,19.952190409488708,107,8000,iteration_limit,,2026-08-05T13:42:11.745569
0d2f5bf1d3e3,beta|0.9|1004,beta,0.9,1004,completed,True,102.0175169276268,2,2,100.0,37.51127815246582,15.886573348608291,20.417658272312543,123.07118437621068,2.6613567478241293,107,8000,iteration_limit,,2026-08-05T13:42:53.038628
0d2f5bf1d3e3,beta|0.9|1005,beta,0.9,1005,completed,True,102.01662663823782,2,2,100.0,36.679155111312866,15.453830877479572,20.278550555284856,111.942567013996,2.6613567478241293,107,8000,iteration_limit,,2026-08-05T13:43:30.562245
0d2f5bf1d3e3,beta|0.9|1006,beta,0.9,1006,completed,True,110.01727310447956,2,2,100.0,35.943674087524414,14.825165378574587,20.165874925897057,113.174079967138,9.214823963666731,107,8000,iteration_limit,,2026-08-05T13:44:07.253707
