config_id,run_id,group,level,seed,status,feasible,objective_wan,open_platforms,deployed_uavs,coverage_rate_pct,runtime_s,estimated_makespan_h,total_workload_h,total_route_distance_km,min_energy_margin_Wh,total_inspection_tasks,iterations_done,stop_reason,message,timestamp
0d2f5bf1d3e3,demand_scale|0.8|1001,demand_scale,0.8,1001,completed,True,76.01507433745859,1,1,96.0,33.242878437042236,15.489025474386912,15.489025474386912,119.93606754728923,13.110613408119207,85,8000,iteration_limit,,2026-08-05T14:01:24.362474
0d2f5bf1d3e3,demand_scale|0.8|1002,demand_scale,0.8,1002,completed,True,76.01507433745859,1,1,96.0,25.783334016799927,15.489025474386912,15.489025474386912,119.93606754728923,13.110613408119207,85,8000,iteration_limit,,2026-08-05T17:51:06.961100
0d2f5bf1d3e3,demand_scale|0.8|1003,demand_scale,0.8,1003,completed,True,76.01507433745859,1,1,96.0,23.013368606567383,15.489025474386912,15.489025474386912,119.93606754728923,13.110613408119207,85,8000,iteration_limit,,2026-08-05T17:51:32.762568
0d2f5bf1d3e3,demand_scale|0.8|1004,demand_scale,0.8,1004,completed,True,76.01507433745859,1,1,96.0,23.325445890426636,15.489025474386912,15.489025474386912,119.93606754728923,13.110613408119207,85,8000,iteration_limit,,2026-08-05T17:51:55.785322
0d2f5bf1d3e3,demand_scale|0.8|1005,demand_scale,0.8,1005,completed,True,76.01507433745859,1,1,96.0,29.138773202896118,15.489025474386912,15.489025474386912,119.93606754728923,13.110613408119207,85,8000,iteration_limit,,2026-08-05T17:52:19.120326
0d2f5bf1d3e3,demand_scale|0.8|1006,demand_scale,0.8,1006,completed,True,76.01507433745859,1,1,96.0,23.425804615020752,15.489025474386912,15.489025474386912,119.93606754728923,13.110613408119207,85,8000,iteration_limit,,2026-08-05T17:52:48.268566
0d2f5bf1d3e3,demand_scale|0.8|1007,demand_scale,0.8,1007,completed,True,76.01507433745859,1,1,96.0,22.203682899475098,15.489025474386912,15.489025474386912,119.93606754728923,13.110613408119207,85,8000,iteration_limit,,2026-08-05T17:53:11.704467
0d2f5bf1d3e3,demand_scale|0.8|1008,demand_scale,0.8,1008,completed,True,76.01507433745859,1,1,96.0,27.411466121673584,15.489025474386912,15.489025474386912,119.93606754728923,13.110613408119207,85,8000,iteration_limit,,2026-08-05T17:53:33.917718
0d2f5bf1d3e3,demand_scale|0.8|1009,demand_scale,0.8,1009,completed,True,76.01507433745859,1,1,96.0,23.37699604034424,15.489025474386912,15.489025474386912,119.93606754728923,13.110613408119207,85,8000,iteration_limit,,2026-08-05T17:54:01.340372
0d2f5bf1d3e3,demand_scale|0.8|1010,demand_scale,0.8,1010,completed,True,76.01507433745859,1,1,96.0,27.59270405769348,15.489025474386912,15.489025474386912,119.93606754728923,13.110613408119207,85,8000,iteration_limit,,2026-08-05T17:54:24.728841
0d2f5bf1d3e3,demand_scale|1|1001,demand_scale,1.0,1001,completed,True,110.01740879462875,2,2,100.0,34.468082904815674,11.57706853289261,20.25741066633605,114.87020683204216,0.2734416018736283,107,8000,iteration_limit,,2026-08-05T17:54:52.331737
0d2f5bf1d3e3,demand_scale|1|1002,demand_scale,1.0,1002,completed,True,110.017046143381,2,2,100.0,39.529712438583374,11.188906788257237,20.271645682366596,110.33706623504727,21.3434159409245,107,8000,iteration_limit,,2026-08-05T17:55:26.812542
0d2f5bf1d3e3,demand_scale|1|1003,demand_scale,1.0,1003,completed,True,110.017046143381,2,2,100.0,35.27660131454468,11.188906788257237,20.271645682366596,110.33706623504727,21.3434159409245,107,8000,iteration_limit,,2026-08-05T17:56:06.355625
0d2f5bf1d3e3,demand_scale|1|1004,demand_scale,1.0,1004,completed,True,102.01734153598329,2,2,100.0,37.02370810508728,15.859168404309793,20.390253328014044,120.87878883233094,7.397777920990848,107,8000,iteration_limit,,2026-08-05T17:56:41.644241
0d2f5bf1d3e3,demand_scale|1|1005,demand_scale,1.0,1005,completed,True,102.01632920212832,2,2,100.0,37.96445155143738,15.407356485369545,20.23207616317483,108.22461564519381,15.053828373162105,107,8000,iteration_limit,,2026-08-05T17:57:18.680668
0d2f5bf1d3e3,demand_scale|1|1006,demand_scale,1.0,1006,completed,True,102.01734153598329,2,2,100.0,38.597424268722534,15.859168404309793,20.390253328014044,120.87878883233094,7.397777920990848,107,8000,iteration_limit,,2026-08-05T17:57:56.657953
0d2f5bf1d3e3,demand_scale|1|1007,demand_scale,1.0,1007,completed,True,110.01765350969694,2,2,100.0,35.58058404922485,13.852010581941421,20.2458374986772,117.9291451843852,12.490958571950841,107,8000,iteration_limit,,2026-08-05T17:58:35.271332
0d2f5bf1d3e3,demand_scale|1|1008,demand_scale,1.0,1008,completed,True,102.01734153598329,2,2,100.0,41.6257209777832,15.859168404309793,20.390253328014044,120.87878883233094,7.397777920990848,107,8000,iteration_limit,,2026-08-05T17:59:10.864444
0d2f5bf1d3e3,demand_scale|1|1009,demand_scale,1.0,1009,completed,True,102.01734153598329,2,2,100.0,41.1310453414917,15.859168404309793,20.390253328014044,120.87878883233094,7.397777920990848,107,8000,iteration_limit,,2026-08-05T17:59:52.504048
0d2f5bf1d3e3,demand_scale|1|1010,demand_scale,1.0,1010,completed,True,102.01734153598329,2,2,100.0,44.69071865081787,15.859168404309793,20.390253328014044,120.87878883233094,7.397777920990848,107,8000,iteration_limit,,2026-08-05T18:00:33.650071
0d2f5bf1d3e3,demand_scale|1.2|1001,demand_scale,1.2,1001,completed,True,110.01793486977137,2,2,100.0,52.15910291671753,13.533354235176326,24.05067383253124,121.44614611480044,3.1167770541173923,129,8000,iteration_limit,,2026-08-05T18:01:18.355856
0d2f5bf1d3e3,demand_scale|1.2|1002,demand_scale,1.2,1002,completed,True,121.02291282172361,1,2,100.0,52.39193034172058,12.0417231608002,24.0834463216004,149.4239701753168,4.137320348977482,129,8000,iteration_limit,,2026-08-05T18:02:10.529731
0d2f5bf1d3e3,demand_scale|1.2|1003,demand_scale,1.2,1003,completed,True,110.01817384638699,2,2,100.0,59.465561389923096,12.856883327823441,24.136299343778607,124.43335381000864,1.927538837893735,129,8000,iteration_limit,,2026-08-05T18:03:02.937716
0d2f5bf1d3e3,demand_scale|1.2|1004,demand_scale,1.2,1004,completed,True,110.01819958929728,2,2,100.0,57.33830451965332,13.366187248014905,24.132709548727853,124.75514018863585,0.8585464332913944,129,8000,iteration_limit,,2026-08-05T18:04:02.420384
0d2f5bf1d3e3,demand_scale|1.2|1005,demand_scale,1.2,1005,completed,True,110.01819958929728,2,2,100.0,55.00507593154907,13.366187248014905,24.132709548727853,124.75514018863585,0.8585464332913944,129,8000,iteration_limit,,2026-08-05T18:04:59.776142
0d2f5bf1d3e3,demand_scale|1.2|1006,demand_scale,1.2,1006,completed,True,110.01798630407804,2,2,100.0,54.02470803260803,14.060992098336088,24.055003922667833,122.0890749481343,2.461226412174824,129,8000,iteration_limit,,2026-08-05T18:05:54.800223
0d2f5bf1d3e3,demand_scale|1.2|1007,demand_scale,1.2,1007,completed,True,110.01788542520737,2,2,100.0,63.763583183288574,12.77703671420931,24.101431853653764,120.82808906481158,14.854320832935628,129,8000,iteration_limit,,2026-08-05T18:06:48.843218
0d2f5bf1d3e3,demand_scale|1.2|1008,demand_scale,1.2,1008,completed,True,110.01803976390421,2,2,100.0,53.06543445587158,13.798460362825141,24.065601056216423,122.757322775337,3.1167770541173923,129,8000,iteration_limit,,2026-08-05T18:07:52.624486
0d2f5bf1d3e3,demand_scale|1.2|1009,demand_scale,1.2,1009,completed,True,110.0180485198966,2,2,100.0,56.172566652297974,13.573088754906669,24.06421027329081,122.86677268014546,3.1167770541173923,129,8000,iteration_limit,,2026-08-05T18:08:45.707246
0d2f5bf1d3e3,demand_scale|1.2|1010,demand_scale,1.2,1010,completed,True,110.01778553844177,2,2,100.0,53.90045499801636,13.540216073053431,24.03133759143757,119.57950449482158,3.1167770541173923,129,8000,iteration_limit,,2026-08-05T18:09:41.896551
0d2f5bf1d3e3,demand_scale|1.5|1001,demand_scale,1.5,1001,completed,True,127.02234144662341,1,2,92.0,86.66678762435913,15.602483565131884,31.204967130263768,142.28178142285,9.105415424906369,179,8000,iteration_limit,,2026-08-05T18:10:35.815310
0d2f5bf1d3e3,demand_scale|1.5|1002,demand_scale,1.5,1002,completed,True,124.02524295716381,1,2,96.0,97.20671010017395,15.680724967123012,31.361449934246025,178.55066317785185,7.071141387658145,179,8000,iteration_limit,,2026-08-05T18:12:02.507565
0d2f5bf1d3e3,demand_scale|1.5|1003,demand_scale,1.5,1003,completed,True,124.02524295716381,1,2,96.0,101.09827852249146,15.680724967123012,31.361449934246025,178.55066317785185,7.071141387658145,179,8000,iteration_limit,,2026-08-05T18:13:39.739596
0d2f5bf1d3e3,demand_scale|1.5|1004,demand_scale,1.5,1004,completed,True,122.02214165505663,2,3,100.0,98.70264744758606,15.429679078197067,33.43967207131093,139.78438683801465,7.25111828324134,179,8000,iteration_limit,,2026-08-05T18:15:20.862808
0d2f5bf1d3e3,demand_scale|1.5|1005,demand_scale,1.5,1005,completed,True,124.02524295716381,1,2,96.0,100.65695834159851,15.680724967123012,31.361449934246025,178.55066317785185,7.071141387658145,179,8000,iteration_limit,,2026-08-05T18:16:59.591785
0d2f5bf1d3e3,demand_scale|1.5|1006,demand_scale,1.5,1006,completed,True,122.0218630119048,2,3,100.0,99.8540210723877,15.67284069194369,33.38333442545063,136.3013474401068,7.25111828324134,179,8000,iteration_limit,,2026-08-05T18:18:40.273951
0d2f5bf1d3e3,demand_scale|1.5|1007,demand_scale,1.5,1007,completed,True,111.01652136119941,3,3,100.0,114.47545194625854,14.172169830685052,33.35846706902456,103.77728896524924,2.0604301487477414,179,8000,iteration_limit,,2026-08-05T18:20:20.154335
0d2f5bf1d3e3,demand_scale|1.5|1008,demand_scale,1.5,1008,completed,True,124.02524295716381,1,2,96.0,97.19712495803833,15.680724967123012,31.361449934246025,178.55066317785185,7.071141387658145,179,8000,iteration_limit,,2026-08-05T18:22:14.658908
0d2f5bf1d3e3,demand_scale|1.5|1009,demand_scale,1.5,1009,completed,True,124.02524295716381,1,2,96.0,99.17771577835083,15.680724967123012,31.361449934246025,178.55066317785185,7.071141387658145,179,8000,iteration_limit,,2026-08-05T18:23:51.882798
0d2f5bf1d3e3,demand_scale|1.5|1010,demand_scale,1.5,1010,completed,True,122.02198397863054,2,3,100.0,97.95127558708191,15.5394358952046,33.4132423313453,137.81343151202208,0.30456460604682434,179,8000,iteration_limit,,2026-08-05T18:25:31.085782
