config_id,run_id,group,level,seed,status,feasible,objective_wan,open_platforms,deployed_uavs,coverage_rate_pct,runtime_s,estimated_makespan_h,total_workload_h,total_route_distance_km,min_energy_margin_Wh,total_inspection_tasks,iterations_done,stop_reason,message,timestamp
0d2f5bf1d3e3,battery_scale|0.8|1001,battery_scale,0.8,1001,completed,True,110.01805916967342,2,2,100.0,43.47335910797119,10.955810821188896,20.393239510228923,122.99989489052453,1.4618025798918097,107,8000,iteration_limit,,2026-08-05T18:27:09.061971
0d2f5bf1d3e3,battery_scale|0.8|1002,battery_scale,0.8,1002,completed,True,110.01794050965756,2,2,100.0,40.86307406425476,10.962363972336338,20.362845782467865,121.51664469218147,0.6860643041311505,107,8000,iteration_limit,,2026-08-05T18:27:52.550817
0d2f5bf1d3e3,battery_scale|0.8|1003,battery_scale,0.8,1003,completed,True,110.01794050965756,2,2,100.0,39.77862191200256,10.962363972336338,20.362845782467865,121.51664469218147,0.6860643041311505,107,8000,iteration_limit,,2026-08-05T18:28:33.427908
0d2f5bf1d3e3,battery_scale|0.8|1004,battery_scale,0.8,1004,completed,True,110.01794050965756,2,2,100.0,40.96860909461975,10.962363972336338,20.362845782467865,121.51664469218147,0.6860643041311505,107,8000,iteration_limit,,2026-08-05T18:29:13.224199
0d2f5bf1d3e3,battery_scale|0.8|1005,battery_scale,0.8,1005,completed,True,110.01805916967342,2,2,100.0,40.431026458740234,10.955810821188896,20.393239510228923,122.99989489052453,1.4618025798918097,107,8000,iteration_limit,,2026-08-05T18:29:54.209963
0d2f5bf1d3e3,battery_scale|0.8|1006,battery_scale,0.8,1006,completed,True,110.01847997803515,2,2,100.0,40.73019981384277,11.422279811659807,20.430303670205625,128.2599994119886,0.2476456578856414,107,8000,iteration_limit,,2026-08-05T18:30:34.655430
0d2f5bf1d3e3,battery_scale|0.8|1007,battery_scale,0.8,1007,completed,True,110.01805916967342,2,2,100.0,38.04277443885803,10.955810821188896,20.393239510228923,122.99989489052453,1.4618025798918097,107,8000,iteration_limit,,2026-08-05T18:31:15.399295
0d2f5bf1d3e3,battery_scale|0.8|1008,battery_scale,0.8,1008,completed,True,110.01794050965756,2,2,100.0,48.2358238697052,10.962363972336338,20.362845782467865,121.51664469218147,0.6860643041311505,107,8000,iteration_limit,,2026-08-05T18:31:53.455261
0d2f5bf1d3e3,battery_scale|0.8|1009,battery_scale,0.8,1009,completed,True,102.01722612922212,2,2,100.0,42.23167181015015,15.875918537953112,20.372221021582018,119.43620431776873,0.043428987686525033,107,8000,iteration_limit,,2026-08-05T18:32:41.706483
0d2f5bf1d3e3,battery_scale|0.8|1010,battery_scale,0.8,1010,completed,True,110.01859719027908,2,2,100.0,44.800355195999146,11.69165017071189,20.444954346098307,129.7251524611056,0.2476456578856414,107,8000,iteration_limit,,2026-08-05T18:33:23.952651
0d2f5bf1d3e3,battery_scale|1|1001,battery_scale,1.0,1001,completed,True,110.01740879462875,2,2,100.0,38.57282495498657,11.57706853289261,20.25741066633605,114.87020683204216,0.2734416018736283,107,8000,iteration_limit,,2026-08-05T18:34:08.767013
0d2f5bf1d3e3,battery_scale|1|1002,battery_scale,1.0,1002,completed,True,110.017046143381,2,2,100.0,44.76848530769348,11.188906788257237,20.271645682366596,110.33706623504727,21.3434159409245,107,8000,iteration_limit,,2026-08-05T18:34:47.355390
0d2f5bf1d3e3,battery_scale|1|1003,battery_scale,1.0,1003,completed,True,110.017046143381,2,2,100.0,40.64798021316528,11.188906788257237,20.271645682366596,110.33706623504727,21.3434159409245,107,8000,iteration_limit,,2026-08-05T18:35:32.136444
0d2f5bf1d3e3,battery_scale|1|1004,battery_scale,1.0,1004,completed,True,102.01734153598329,2,2,100.0,41.74218797683716,15.859168404309793,20.390253328014044,120.87878883233094,7.397777920990848,107,8000,iteration_limit,,2026-08-05T18:36:12.797270
0d2f5bf1d3e3,battery_scale|1|1005,battery_scale,1.0,1005,completed,True,102.01632920212832,2,2,100.0,40.76827645301819,15.407356485369545,20.23207616317483,108.22461564519381,15.053828373162105,107,8000,iteration_limit,,2026-08-05T18:36:54.553468
